Id,NAME,ADDRESS,CITY,STATE,ZIP,PHONE,UTILIZATION
bb180760-eedd-371f-8f88-aa805ffb79e0,BEHAVIORAL HEALTH NETWORK INC,96 S ST,WARE,MA,01082-1616,413-967-6241,56
e74cf13a-d212-3d6b-a918-02a1974723ae,PCP252049,32 S ST,WALTHAM,MA,02453-3555,781-893-1443,178
93c3c134-ee53-3af3-8cd9-98b16b28f454,LAHEY PHYSICIAN COMMUNITY ORGANIZATION I INC,155 BROADWAY RD,DRACUT,MA,01826-2754,978-458-0475,68
eb73f869-4d4b-3dd9-9e12-5f291b1554fe,NORTH BRIDGE IMAGING GROUP  LLC,100 BOSTON RD,GROTON,MA,01450-1879,978-449-6300,76
ee57b11d-a539-35a1-afab-d5e283f1e465,VHM SERVICES INC,969 MAIN ST,MILLIS,MA,02054-1555,508-376-1125,74
4dbd7271-8daf-3e3f-a1fa-3b34b977dec0,PCP256098,14 MCKENZIE LN,FOXBORO,MA,02035-1151,508-946-9696,76
18362426-1324-35e6-a226-adccb56a7a36,PCP258407,98 S MAIN ST,MIDDLEBOROUGH,MA,02346-2123,508-947-2155,32
7b69b367-ad62-31ef-a8f8-0cb1ea5d4765,NORTH SUFFOLK MENTAL HEALTH ASSOCIATION  INC.,265 BEACH ST,REVERE,MA,02151-3100,781-289-9331,50
de8aabcb-de1a-3f6c-aced-635cdda487b4,PCP260578,254 ESSEX ST,SALEM,MA,01970-3411,978-741-7890,78
c699d556-e467-3d6f-9534-1da40930c0bf,PCP260779,133 LITTLETON RD,WESTFORD,MA,01886-3198,508-335-2452,120
b4186106-3f49-3309-a034-8c61c4eda0b2,PCP263643,328 SHREWSBURY ST,WORCESTER,MA,01604-4613,,18
87a1d0ce-47ab-33d9-a798-4c0a205e2154,PIONEER SPINE AND SPORTS PHYSICIANS PC,265 BENTON DR,EAST LONGMEADOW,MA,01028-3209,413-525-7222,66
d0f48731-1d9d-355d-a3b2-676afa788e20,PCP265232,1 WALTON ST,WAKEFIELD,MA,01880-1209,781-246-9131,104
d6337e51-f70b-3ce2-b1d5-076f429690d9,NORTH SUFFOLK MENTAL HEALTH ASSOCIATION  INC.,301 B BROADWAY,CHELSEA,MA,02150-2830,617-912-7900,132
875a8418-2d38-376e-a1d8-47023ef1e56d,SPORTS MEDICINE NORTH ORTHOPAEDIC SURGERY  INC.,300 MAIN ST AT,WENHAM,MA,01984-1451,978-818-6350,216
1c33f9ff-5cc2-3d62-9945-5b234e0c0436,NEW ENGLAND BAPTIST MEDICAL ASSOCIATES INC.,125 PARKER HILL AVE,ROXBURY CROSSING,MA,02120-2847,617-754-5800,52
bd29062a-b90f-3926-813e-cf4027f7df6c,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,300 OCEAN AVE,REVERE,MA,02151-3675,,348
e0156d27-bc4e-38ca-a31d-39c9b305d287,BAYSTATE MEDICAL PRACTICES INC,40 WRIGHT ST,PALMER,MA,01069-1138,,58
55234f55-88e0-33d6-9da4-82808f55df7b,HEBREW REHABILITATION CENTER,7000 GREAT MEADOW RD,DEDHAM,MA,02026-4090,617-363-8010,38
731e0f3a-075d-37ab-9ba7-fbf1ab2f45e9,THE GENERAL HOSPITAL CORPORATION,151 EVERETT AVE,CHELSEA,MA,02150-1812,617-884-8300,8
51ada813-1886-3393-b837-64e4f900c3a6,ELIOT COMMUNITY HUMAN SERVICES  INC.,95 PLEASANT ST,LYNN,MA,01901-1524,781-581-4400,18
96f68001-3c83-35ca-9e0d-5688694fb44e,RELIANT MEDICAL GROUP  INC,123 SUMMER ST,WORCESTER,MA,01608-1216,508-363-5000,84
6e959a29-9aa7-3907-8cc3-1e116aa64f6e,STEWARD MEDICAL GROUP  INC,140 LINCOLN AVE,HAVERHILL,MA,01830-6700,,84
0f2ba8cc-5058-3ec8-b04b-07dcdf124aa1,SOUTHCOAST PHYSICIANS GROUP  INC..,400 STANLEY ST,FALL RIVER,MA,02720-6009,508-973-9500,58
b03dba4f-892f-365c-bfd1-bfcfa7a98d5d,WESTERN MASS PHYSICIAN ASSOCIATES INC,262 NEW LUDLOW RD,CHICOPEE,MA,01020-4488,413-552-3250,32
a73d9755-246c-3e55-8d71-f720bc20e2e0,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,151 EVERETT AVE,CHELSEA,MA,02150-1812,617-884-8300,98
e0805ec9-faaa-3252-85ea-4d8dc7237259,NEWTON WELLESLEY AMBULATORY SERVICES  INC,1450 HIGHLAND AVE,NEEDHAM,MA,02492-2690,781-449-0020,124
c23c229d-7be1-3227-b288-9f43b4d907c2,ANAESTHESIA ASSOCIATES OF MASSACHUSETTS  PC,330 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5502,617-499-5075,76
785e410f-5894-3d81-a4a7-0319d517db52,UHS OF WESTWOOD PEMBROKE INC,199 OAK ST,PEMBROKE,MA,02359-1912,781-829-7000,62
79359695-f51b-3132-8f81-3316b1faabf7,RADIOLOGY AND IMAGING  INC.,85 S ST,WARE,MA,01082-1625,413-967-6211,126
ca424203-bd79-3a84-bdb0-1144382a31f1,STEWARD MEDICAL GROUP  INC,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,978-582-4587,28
ac17850e-9ee0-34aa-86b0-7814530f26e8,CAREWELL URGENT CARE CENTERS OF MA  PC,345 MAIN ST,TEWKSBURY,MA,01876-1745,978-851-4683,94
9672176f-be51-3b14-b86a-6310aa016b24,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,100 HIGHLAND ST,MILTON,MA,02186-3881,617-774-1717,120
19bff90b-d431-3ef3-9ada-dc6927356045,HOLYOKE MEDICAL CENTER INC,10 HOSPITAL DR,HOLYOKE,MA,01040-6603,413-535-4757,16
94e3c32a-69b3-323e-9d98-0643b2179c3e,PROEX PHYSICAL THERAPY  LLC,3 FERRY ST F,HAVERHILL,MA,01835-7442,978-469-9412,120
ed33bbb2-f7f1-3334-8e9e-d519854b0deb,CAP ANESTHESIA  PC,2100 DORCHESTER AVE,BOSTON,MA,02124-5615,617-296-4000,42
57eb0e6b-682c-31c6-b56c-9fa95db594e0,RELIANT MEDICAL GROUP  INC,407 MAIN ST,SPENCER,MA,01562-1909,508-885-9737,72
d651d259-6f41-3441-9b09-8f6126f4f682,MEDEXPRESS URGENT CARE PC MASSACHUSETTS,296 MAIN ST,HAVERHILL,MA,01830-5045,978-372-1382,94
d280bb3c-0c3d-327f-aefd-45bce5923116,FOUNDATION MEDICAL PARTNERS INC.,68 MAIN ST,PEPPERELL,MA,01463-1560,978-433-6317,102
28449ded-6089-3ef3-9a79-63b560dd4489,HALLMARK HEALTH MEDICAL ASSOCIATES INC,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,,134
82aad3c0-ee73-3900-bde2-4e6573fdaa5b,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,88 WHARF ST,MILTON,MA,02186-3429,617-696-7601,94
69ea13c9-53c6-38bf-b309-d139373fceb0,WINCHESTER ANESTHESIA ASSOCIATES  INC,41 HIGHLAND AVE,WINCHESTER,MA,01890-1496,781-756-7243,106
c78e72c8-63f2-3fe3-a2b1-d3000ff78d0c,PCP299981,799 CONCORD AVE,CAMBRIDGE,MA,02138-1048,617-547-7163,56
8904f622-24be-3147-a2fb-a7d22f639ce5,URGI CENTER MEDICAL GROUP,273 TEATICKET HWY,TEATICKET,MA,02536-5638,508-495-8000,58
f66dc930-9afa-3994-8676-0c23f1d3d7a3,STEWARD MEDICAL GROUP  INC,18 MAIN ST HARBOR VLG,TOWNSEND,MA,01469-1300,978-597-9091,366
0862c2e8-823e-3fb0-b162-6838e34264d4,BAYSTATE MEDICAL PRACTICES INC,83 S ST,WARE,MA,01082-1660,,78
fd2a0280-a31e-330e-a259-7c1425fa2e2b,HARBOR HEALTH SERVICES  INC.,398 NEPONSET AVE,DORCHESTER,MA,02122-3150,617-282-3200,54
2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,MASS OPTOMETRIC ASSOCIATES  PLLC,700 BOSTON RD,BILLERICA,MA,01821-5394,978-667-0481,102
271de365-22a4-3f6f-938a-3bc1d1b6372a,HARMELING PHYSICAL THERAPY AND SPORTS FITNESS INC,255 GRAPEVINE RD,WENHAM,MA,01984-1813,978-524-0000,66
7ddfcec9-7025-3e79-8cba-c7a1ffea9524,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,189 SUMMER ST,KINGSTON,MA,02364-1247,866-389-2727,86
ccbd6376-81a6-35c8-93d1-d6d519e417d6,STEWARD MEDICAL GROUP  INC,312 BEDFORD ST,WHITMAN,MA,02382-1859,781-792-6000,56
e00167a5-2d29-3c79-ba45-54e88c734a92,UMASS MEMORIAL MEDICAL GROUP  INC.,242 WOODLAND ST,WEST BOYLSTON,MA,01583-1670,508-835-6221,68
2d3b6c1d-29f1-382e-9982-d4e5d9fc8c35,HALLMARK HEALTH MEDICAL ASSOCIATES INC,200 GOVERNORS AVE,MEDFORD,MA,02155-1644,781-391-5400,60
08838864-54b3-331a-a8a8-f05064e0522a,HARRINGTON PHYSICIAN SERVICES INC,100 S ST,SOUTHBRIDGE,MA,01550-4051,508-765-5981,68
251985c1-3d5b-39cf-88f0-6545c1ee2e0d,LAHEY CLINIC  INC.,66 CONCORD ST X,WILMINGTON,MA,01887-2179,978-694-9610,32
3371f289-252b-3591-adc8-3776564b97ef,EYE HEALTH SERVICES  INC.,1900 CROWN COLONY DR,QUINCY,MA,02169-0979,617-770-4400,72
5d65df13-4eeb-35e5-8e62-f25af84973ae,PCP314077,147 S MAIN ST,MIDDLETON,MA,01949-2446,978-774-2800,82
dfa4e71c-6548-3fc2-bcc7-d3308d9de08b,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,19 SUMMER ST,BRIDGEWATER,MA,02324-2630,866-389-2727,100
27a6633a-af3b-3414-902a-eb6f06cc7338,NORTH SHORE PHYSICIANS GROUP INC,1069 BROADWAY RTE 1,SAUGUS,MA,01906-3210,781-233-1450,74
7d6f9d98-cb08-3d58-96f6-f5b5911a1b86,VIRTUAL RADIOLOGIC PROFESSIONALS  LLC,2 AVERY ST,BOSTON,MA,02111-1018,617-504-8113,62
0fbf08b8-4f57-3d18-b153-90417f7cc2ff,CAP ANESTHESIA  PC,140 LINCOLN AVE,HAVERHILL,MA,01830-6700,978-687-0156,52
b8e926d3-93fe-3118-ae14-604751bfa993,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,1000 BROADWAY,CHELSEA,MA,02150-2247,617-660-6700,144
05012be2-c47b-3ca2-abfd-30a74859d1e8,STEWARD MEDICAL GROUP  INC,104 LIBERTY ST,HANSON,MA,02341-1160,781-293-5455,62
883860d6-0862-3a47-a18f-7256563c53f4,HARRINGTON PHYSICIAN SERVICES INC,255 E OLD STURBRIDGE RD,BRIMFIELD,MA,01010-9647,413-245-0966,190
974c45a4-07b0-3c64-9a38-a45d03adbcf9,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,215 SUMMER ST,HAVERHILL,MA,01830-6305,,68
8e5a1dfe-68f2-3526-911b-6fa1ebc271d7,EYE HEALTH SERVICES  INC.,146 CHURCH ST,PEMBROKE,MA,02359-1950,,58
6fe16450-d702-32b1-a8f4-16fb9046ea7d,LYNN COMMUNITY HEALTH  INC.,29 MARKET SQ,LYNN,MA,01905-2420,781-596-3500,56
47a1104b-9c79-37cb-8531-c7eda1fe11f7,PCP323785,95 CHAPEL ST,NORWOOD,MA,02062-3155,,64
c367410d-28ae-343f-8a79-55b6d6da8d14,SAINT VINCENT PHYSICIAN SERVICES INC,104 LEOMINSTER RD,STERLING,MA,01564-2114,978-422-7774,78
38933c98-0aa4-3116-962a-2fbadbf27e36,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,189 WATERTOWN ST,WATERTOWN,MA,02472-2571,866-389-2727,66
02cc4ea0-b89e-36bf-9e7e-7e57a267bbeb,RELIANT MEDICAL GROUP  INC,123 SUMMER ST,WORCESTER,MA,01608-1216,,94
e018dd7a-71fe-3d35-9ad9-1aa56beb1ddb,MASSACHUSETTS EYE AND EAR ASSOCIATES  INC,20 TREMONT ST,DUXBURY,MA,02332-5315,781-337-3424,60
903d3e6b-ace5-33a8-ab58-63f9fc4fc497,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,440 FOLEY ST,SOMERVILLE,MA,02145-1213,857-282-0777,120
bbe2b37d-039e-318f-b487-8a8a291b26d6,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,984 WORCESTER ST,WELLESLEY,MA,02482-3709,866-389-2727,90
3d2ef50c-8875-349f-acc1-5ff0aa4c3eb4,HALLMARK HEALTH MEDICAL ASSOCIATES INC,830 MAIN ST,MELROSE,MA,02176-2711,781-662-3141,62
a4bd761f-17e2-3235-be75-929a6c61c17e,GREATER BOSTON UROLOGY LLC,680 CENTRE ST,BROCKTON,MA,02302-3308,508-941-7000,44
dcdbb4f7-052d-3292-872c-d3fa5c608b69,PROEX PHYSICAL THERAPY  LLC,3 RUNDLETT WAY,MIDDLETON,MA,01949-2500,978-624-7150,58
a8808836-a246-3994-9228-9d62cd97041e,HALLMARK HEALTH MEDICAL ASSOCIATES INC,578 MAIN ST,MALDEN,MA,02148-3900,,30
f5ba7f0a-3497-33ca-b1aa-ab2cf04e95ae,PCP332886,265 BENTON DR,EAST LONGMEADOW,MA,01028-3219,,90
d72e5e0b-164b-3812-92dd-8cd5e84dc22b,HALLMARK HEALTH MEDICAL ASSOCIATES INC,425 REVERE ST,REVERE,MA,02151-4543,781-286-1313,162
36c99c70-bd96-3102-962a-dfcc061c9cef,PERFORMANCE REHABILITATION OF WESTERN NEW ENGLAND LLC,124 BROADWAY,SAUGUS,MA,01906-1094,,68
7bb4538e-e698-3805-bfd1-05a51046cc03,GORDON COLLEGE,255 GRAPEVINE RD,WENHAM,MA,01984-1813,978-867-4095,214
f73c5904-9900-3fb7-afa1-e04d84129fea,PERFORMANCE REHABILITATION OF WESTERN NEW ENGLAND LLC,1 KENDALL SQ,CAMBRIDGE,MA,02139-1573,617-491-0264,84
632120c3-d5f3-31cf-a3ff-9afe4d9ef9f6,STURDY MEMORIAL ASSOCIATES  INC.,538 WINTHROP ST,REHOBOTH,MA,02763,508-336-9200,64
190e7260-c5db-3ca1-a88d-fc29268143e2,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,52 2ND AVE,WALTHAM,MA,02451-1252,781-487-2800,24
380f9fa7-4114-3402-99ea-ac11115641d0,PCP339832,1359 HANCOCK ST,QUINCY,MA,02169-5108,617-650-1761,70
352f1dc4-77f3-3f88-a263-27da320cd487,NORTH SUBURBAN ORTHOPEDIC ASSOCIATES INC,602 BROADWAY,EVERETT,MA,02149-3743,617-389-7211,112
aee9e5c4-d841-3623-90c2-9e2129fca0dc,HALLMARK HEALTH MEDICAL ASSOCIATES INC,52 CREST AVE,WINTHROP,MA,02152-1058,617-846-8622,188
88f1fce1-dce3-3556-96b4-2a943b9af8ec,RELIANT MEDICAL GROUP  INC,94 ELM ST,MILLBURY,MA,01527-2692,508-865-5858,76
fa31d91f-dde4-37b5-a43f-df7c7c67c960,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,201 CAPTAINS ROW,CHELSEA,MA,02150-4068,617-887-0829,100
b62a2f26-b410-32e0-b1c0-b94161f3a7c4,ODONATA PSYCHOTHERAPY AND RETREAT CENTER LLC,19 PINE RD,FORESTDALE,MA,02644-1413,774-228-2609,114
6b1a1cb8-787b-33de-9faa-00033ffdd3c7,PCP345072,380 MERRIMACK ST,METHUEN,MA,01844-5871,978-794-0234,56
c113131c-3dbc-3d59-815e-018676128cae,LYNN COMMUNITY HEALTH  INC.,20 CENTRAL AVE,LYNN,MA,01901-1201,,70
bc21392f-d5a9-39bc-a847-7d523222bccc,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,80 MARKET ST,ROCKLAND,MA,02370-2602,866-389-2727,42
4f5a3726-743b-37dd-8f51-468a20ec976c,RELIANT MEDICAL GROUP  INC,106 E MAIN ST,WESTBORO,MA,01581-1494,508-898-2338,84
a1373332-fa69-3706-bd31-01b96d7ef1cb,UNIVERSITY OF MASSACHUSETTS,358 N PLEASANT ST,AMHERST,MA,01003-9296,413-545-2565,142
5d4a38f6-6b92-35b4-9a6e-16304971ce2b,WACHUSETT RADIOLOGY INC,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,978-297-2311,210
5336db58-626a-3afb-b795-9424295c682e,VIRTUAL RADIOLOGIC PROFESSIONALS  LLC,30 GRANITE ST,HOPKINTON,MA,01748-2311,800-590-2838,92
171de733-1f5c-3817-84b9-9ea77f5b81cb,PCP353428,425 SALEM ST,MEDFORD,MA,02155-3337,,102
905f93dd-194b-3f58-8bfb-5311b61742d2,MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,215 SUMMER ST,HAVERHILL,MA,01830-6305,978-373-4400,26
aafc7529-1a22-32ec-a06d-a6c6163c766e,PERFORMANCE REHABILITATION OF WESTERN NEW ENGLAND LLC,124 BROADWAY,SAUGUS,MA,01906-1094,781-941-5002,44
d264d7d3-1734-3cb1-9734-29c88d09fa03,UMASS MEMORIAL MEDICAL GROUP  INC.,44 CENTRAL ST,BERLIN,MA,01503-1225,978-838-2330,74
51e300b3-a51c-30ee-8c84-b46ab346da49,PCP354939,29 DEER PATH LN,WESTON,MA,02493-1139,,94
a3433bf7-1c6e-35b1-be8f-9726b66453c3,PCP356558,800 WASHINGTON ST,NORWOOD,MA,02062-3487,781-278-6670,56
a0a14713-50c4-3818-b0cb-8c2047f1458c,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,7 HERRING POND RD,CEDARVILLE,MA,02360-6903,508-833-5180,102
